Localidad,Sucursal,Direccion
AMERICA,MINIMERCADO / ALMACEN Y AFINES,AMERICA		  500
AMERICA,AGENCIA DE LOTERIA,SARMIENTO 288
AMERICA,GESTORÍA / ESTUDIO CONTABLE,VIAMONTE   420
