Localidad,Sucursal,Direccion
EL TREBOL,CAMARA / ASOCIACION / UNION,AV AMERICA 962
EL TREBOL,CAMARA / ASOCIACION / UNION,CORDOBA 902
EL TREBOL,OTROS,J. F. SEGUI   601
