Localidad,Sucursal,Direccion
BERROTARAN,MINIMERCADO / ALMACEN Y AFINES,Av.Dr.Nicolas Berrotaran   74
BERROTARAN,MINIMERCADO / ALMACEN Y AFINES-SUCURSAL CON RETIRO DE EFECTIVO,ROGELIO MARTINEZ 90
