Localidad,Sucursal,Direccion
AIMOGASTA,TELEFONIA CELULAR Y ACCESORIOS,MARIA EVA DUARTE DE PERON 9008
AIMOGASTA,TELEFONIA CELULAR Y ACCESORIOS,RUTA NAC 60 0
