Localidad,Sucursal,Direccion
VILLA DEL ROSARIO,CAMARA / ASOCIACION / UNION,HIPOLITO IRIGOYEN   1054
VILLA DEL ROSARIO,POLIRUBRO/ MULTIVENTAS-SUCURSAL CON RETIRO DE EFECTIVO,PRES HIPOLITO YRIGOYEN 783
