Localidad,Sucursal,Direccion
SANTA ROSA DE RIO PRIM,POLIRUBRO/ MULTIVENTAS,BELGRANO 433
SANTA ROSA DE RIO PRIM,MUTUAL / COOPERATIVA,CASEROS  1294
