Localidad,Sucursal,Direccion
CITY BELL,MINIMERCADO / ALMACEN Y AFINES,474    ESQ 8  1293
CITY BELL,POLIRUBRO/ MULTIVENTAS-SUCURSAL CON RETIRO DE EFECTIVO,Calle 14 n° 364 	  364
CITY BELL,CENTRO DE COBRO,CNO GRAL BELGRANO N°   596
