Localidad,Sucursal,Direccion
LONGCHAMPS,CENTRO DE COBRO-SUCURSAL CON RETIRO DE EFECTIVO,BURGWARDT 	  833
LONGCHAMPS,FARMACIA / PERFUMERIA / LIMPIEZA,CARLOS OCTAVIO BUNGE 3356
LONGCHAMPS,KIOSCO/ MAXIKIOSCO-SUCURSAL CON RETIRO DE EFECTIVO,DHIEL  2797
LONGCHAMPS,AGENCIA DE LOTERIA-SUCURSAL CON RETIRO DE EFECTIVO,DR CHIESA 1042
LONGCHAMPS,ARTICULOS DEL HOGAR,DR MANUEL BELGRANO 1416
LONGCHAMPS,CENTRO DE COBRO-SUCURSAL CON RETIRO DE EFECTIVO,HIPOLITO YRIGOYEN  18207
LONGCHAMPS,FARMACIA / PERFUMERIA / LIMPIEZA-SUCURSAL CON RETIRO DE EFECTIVO,LOS STUDS 741
