Localidad,Sucursal,Direccion
SANTA ROSA DE CALAMUCHITA,AGENCIA DE SEGUROS-SUCURSAL CON RETIRO DE EFECTIVO,ENTRE RIOS 46
SANTA ROSA DE CALAMUCHITA,POLIRUBRO/ MULTIVENTAS,ESPAÑA 130
