Localidad,Sucursal,Direccion
PALPALA,LOCUTORIO/ CIBER,AV HIPOLITO YRIGOYEN		  300
PALPALA,GESTORÍA / ESTUDIO CONTABLE,CATAMARCA  76
PALPALA,AGENCIA DE LOTERIA-SUCURSAL CON RETIRO DE EFECTIVO,O´HIGGINS  33
