Localidad,Sucursal,Direccion
MORTEROS,CAMARA / ASOCIACION / UNION, SARMIENTO ESQ CHACABUCO S/N 0
MORTEROS,SUPERMERCADO/ HIPERMERCADO,ALBERDI 470
MORTEROS,SUPERMERCADO/ HIPERMERCADO,MITRE 375
MORTEROS,CAMARA / ASOCIACION / UNION-SUCURSAL CON RETIRO DE EFECTIVO,SAN MARTIN 295
