Localidad,Sucursal,Direccion
CURUZU CUATIA,MINIMERCADO / ALMACEN Y AFINES,150 VIV. SERRADORI  1098
CURUZU CUATIA,POLIRUBRO/ MULTIVENTAS,ALBERDI 498
CURUZU CUATIA,SUPERMERCADO/ HIPERMERCADO-SUCURSAL CON RETIRO DE EFECTIVO,BERON DE ESTRADA		  756
