Localidad,Sucursal,Direccion
SAN PEDRO,POLIRUBRO/ MULTIVENTAS-SUCURSAL CON RETIRO DE EFECTIVO,AVDA GRAL BARTOLOME MITRE 1470
SAN PEDRO,AGENCIA DE LOTERIA,BOULEVARD MORENO 605
SAN PEDRO,AGENCIA DE LOTERIA,CASEROS  715
SAN PEDRO,OTROS,MITRE  811
SAN PEDRO,AGENCIA DE LOTERIA,PELLEGRINI 700
SAN PEDRO,POLIRUBRO/ MULTIVENTAS-SUCURSAL CON RETIRO DE EFECTIVO,SAAVEDRA   78
