Localidad,Sucursal,Direccion
ITUZAINGO,CORREO / ENCOMIENDAS-SUCURSAL CON RETIRO DE EFECTIVO,BUENOS AIRES		  2013
ITUZAINGO,LIBRERIA / JUGUETERIA / COTILLON-SUCURSAL CON RETIRO DE EFECTIVO,BUENOS AIRES  2250
