Localidad,Sucursal,Direccion
CHACRAS DE CORIA,POLIRUBRO/ MULTIVENTAS-SUCURSAL CON RETIRO DE EFECTIVO,B° LAS CANDELAS - MALBEC  1129
CHACRAS DE CORIA,CENTRO DE COBRO-SUCURSAL CON RETIRO DE EFECTIVO,ITALIA 5879
