Localidad,Sucursal,Direccion
CORONEL SUAREZ,AGENCIA DE LOTERIA,AV SIXTO RODRIGUEZ 754
CORONEL SUAREZ,TELEFONIA CELULAR Y ACCESORIOS,CORONEL BRANDSEN   144
CORONEL SUAREZ,LIBRERIA / JUGUETERIA / COTILLON-SUCURSAL CON RETIRO DE EFECTIVO,MARIANO BALCARCE 250
CORONEL SUAREZ,POLIRUBRO/ MULTIVENTAS,SARMIENTO 336
