Localidad,Sucursal,Direccion
VIRREYES,CENTRO DE COBRO-SUCURSAL CON RETIRO DE EFECTIVO,AVELLANEDA 3333
VIRREYES,KIOSCO/ MAXIKIOSCO,AVENIDA AVELLANEDA 2829
VIRREYES,AGENCIA DE LOTERIA-SUCURSAL CON RETIRO DE EFECTIVO,Ex Comb J C Reguera 2083
VIRREYES,CENTRO DE COBRO-SUCURSAL CON RETIRO DE EFECTIVO,Pellegrini   2111
