Localidad,Sucursal,Direccion
MONTE CASEROS,LOCUTORIO/ CIBER-SUCURSAL CON RETIRO DE EFECTIVO,AV. ALVEAR  865
MONTE CASEROS,OTROS,PERELLO  525
MONTE CASEROS,AGENCIA DE LOTERIA,SALTA 		  385
