Localidad,Sucursal,Direccion
LASTENIA,POLIRUBRO/ MULTIVENTAS,AVDA SANTO CRISTO 100
LASTENIA,ARTICULOS DEL HOGAR,BALCARCE  205
LASTENIA,MINIMERCADO / ALMACEN Y AFINES,ERNESTO TORNQUIST 696
LASTENIA,POLIRUBRO/ MULTIVENTAS,REPUBLICA 194
