Localidad,Sucursal,Direccion
CAPIOVY,AGENCIA DE SEGUROS-SUCURSAL CON RETIRO DE EFECTIVO,AV 170 ESQ 147 B° ITAEMBE MINI 0
CAPIOVY,OFICINA COMERCIAL,ESTRADA		  161
