Localidad,Sucursal,Direccion
CRESPO,POLIRUBRO/ MULTIVENTAS,3 DE FEBRERO 0
CRESPO,POLIRUBRO/ MULTIVENTAS,HUMBERTO SERI 1078
CRESPO,MINIMERCADO / ALMACEN Y AFINES,PRESIDENTE PERON		  305
