Localidad,Sucursal,Direccion
JUSTO DARACT,LOCUTORIO/ CIBER-SUCURSAL CON RETIRO DE EFECTIVO,AV PTE H YRIGOYEN 446
JUSTO DARACT,BANCO,HIPOLITO YRIGOYEN 828
