Localidad,Sucursal,Direccion
FRAY LUIS BELTRAN,MINIMERCADO / ALMACEN Y AFINES,"B° COOP. CARRIL VIEJO  M-A, C-2  0"
FRAY LUIS BELTRAN,AGENCIA DE LOTERIA,RP 50 333
FRAY LUIS BELTRAN,LOCUTORIO/ CIBER,RUTA 50  668
