Localidad,Sucursal,Direccion
LAGO PUELO,SUPERMERCADO/ HIPERMERCADO,a Av. Los Notros  300
LAGO PUELO,LOCUTORIO/ CIBER,Av. Los Notros s/n Al lado cuartel bomberos 0
LAGO PUELO,OTROS,RUTA 16 KM- 10230 0
