Localidad,Sucursal,Direccion
COSTA DE ARAUJO,ESTACION DE SERVICIOS,RIVADAVIA 15
COSTA DE ARAUJO,POLIRUBRO/ MULTIVENTAS,THOMAS GODOY CRUZ 94
