Localidad,Sucursal,Direccion
RIO COLORADO,FINANCIERA,Andersen y Moreno 0
RIO COLORADO,KIOSCO/ MAXIKIOSCO,AVDA ITALIA 408
RIO COLORADO,SUPERMERCADO/ HIPERMERCADO-SUCURSAL CON RETIRO DE EFECTIVO,Hipólito Yrigoyen		  176
RIO COLORADO,KIOSCO/ MAXIKIOSCO,LORENZO JULIA  986
RIO COLORADO,GESTORÍA / ESTUDIO CONTABLE,SAN MARTIN  753
