Localidad,Sucursal,Direccion
YERBA BUENA,FINANCIERA,Av. Aconquija  1475
YERBA BUENA,POLIRUBRO/ MULTIVENTAS-SUCURSAL CON RETIRO DE EFECTIVO,AVDA ACONQUIJA  LOC 245   1799
YERBA BUENA,FARMACIA / PERFUMERIA / LIMPIEZA,CAMINO DE SIRGA 1452
YERBA BUENA,AGENCIA DE SEGUROS,SOLANO VERA 265
