Localidad,Sucursal,Direccion
BERNAL OESTE,AGENCIA DE LOTERIA,168 2540
BERNAL OESTE,GESTORÍA / ESTUDIO CONTABLE,AV LOS QUILMES 1098
BERNAL OESTE,LOCUTORIO/ CIBER-SUCURSAL CON RETIRO DE EFECTIVO,ZAPIOLA   803
