Localidad,Sucursal,Direccion
ALEJANDRO KORN,KIOSCO/ MAXIKIOSCO-SUCURSAL CON RETIRO DE EFECTIVO,AV. PTE PERON  5075
ALEJANDRO KORN,FARMACIA / PERFUMERIA / LIMPIEZA,PTE. PERON   4740
