Localidad,Sucursal,Direccion
RAWSON,FINANCIERA,Antártida Argentina 0
RAWSON,TELEFONIA CELULAR Y ACCESORIOS,AVENIDA JULIAN MURGA 259
RAWSON,LOCUTORIO/ CIBER-SUCURSAL CON RETIRO DE EFECTIVO,CENTENARIO		  896
RAWSON,CENTRO DE COBRO-SUCURSAL CON RETIRO DE EFECTIVO,SARMIENTO   746
