Localidad,Sucursal,Direccion
EL JAGUEL,CENTRO DE COBRO-SUCURSAL CON RETIRO DE EFECTIVO,BARBERENA 399
EL JAGUEL,KIOSCO/ MAXIKIOSCO-SUCURSAL CON RETIRO DE EFECTIVO,EL CEIBO 192
EL JAGUEL,LOCUTORIO/ CIBER-SUCURSAL CON RETIRO DE EFECTIVO,THOMAS ALVA EDISON 1385
