Localidad,Sucursal,Direccion
SALADILLO,LIBRERIA / JUGUETERIA / COTILLON,AVDA BERNARDINO RIVADAVIA 3081
SALADILLO,KIOSCO/ MAXIKIOSCO,RIVADAVIA 2971
SALADILLO,AGENCIA DE LOTERIA,RIVADAVIA 2494
SALADILLO,MINIMERCADO / ALMACEN Y AFINES,Saavedra		  4091
