Localidad,Sucursal,Direccion
TILCARA,MINIMERCADO / ALMACEN Y AFINES,BELGRANO 580
TILCARA,POLIRUBRO/ MULTIVENTAS-SUCURSAL CON RETIRO DE EFECTIVO,LAVALLE		  529
