Localidad,Sucursal,Direccion
MONTEROS,POLIRUBRO/ MULTIVENTAS-SUCURSAL CON RETIRO DE EFECTIVO,BELGRANO 42
MONTEROS,KIOSCO/ MAXIKIOSCO-SUCURSAL CON RETIRO DE EFECTIVO,LAMADRID 72
MONTEROS,POLIRUBRO/ MULTIVENTAS,SAN MARTIN 810
MONTEROS,POLIRUBRO/ MULTIVENTAS-SUCURSAL CON RETIRO DE EFECTIVO,SARMIENTO 		  198
MONTEROS,FINANCIERA,TERMINAL DE OMNIBUS  0
