Localidad,Sucursal,Direccion
LAGUNA LARGA,CAMARA / ASOCIACION / UNION,CURA BROCHERO 174
LAGUNA LARGA,MINIMERCADO / ALMACEN Y AFINES,RIO CUARTO 299
