Localidad,Sucursal,Direccion
GUERNICA,POLIRUBRO/ MULTIVENTAS-SUCURSAL CON RETIRO DE EFECTIVO,AVENIDA 29 696
GUERNICA,OTROS-SUCURSAL CON RETIRO DE EFECTIVO,CALLE 30 403
GUERNICA,KIOSCO/ MAXIKIOSCO,PERON EVA DUARTE DE 411
GUERNICA,LOCUTORIO/ CIBER,TESTA LUIS A  318
