Localidad,Sucursal,Direccion
VILLA BOSCH,KIOSCO/ MAXIKIOSCO-SUCURSAL CON RETIRO DE EFECTIVO,J.M.BOSCH 1063
VILLA BOSCH,CENTRO DE COBRO-SUCURSAL CON RETIRO DE EFECTIVO,MARTIN FIERRO 6542
VILLA BOSCH,AGENCIA DE SEGUROS,SANTOS VEGA 8057
VILLA BOSCH,TELEFONIA CELULAR Y ACCESORIOS-SUCURSAL CON RETIRO DE EFECTIVO,SANTOS VEGA  7596
