Localidad,Sucursal,Direccion
RECONQUISTA,LIBRERIA / JUGUETERIA / COTILLON,CALLE 12 3580
RECONQUISTA,AGENCIA DE LOTERIA,ITURRASPE 1433
RECONQUISTA,KIOSCO/ MAXIKIOSCO,PRESIDENTE ROCA		  2315
RECONQUISTA,KIOSCO/ MAXIKIOSCO,RUTA 40 1800
RECONQUISTA,KIOSCO/ MAXIKIOSCO,SAN MARTIN 771
