Localidad,Sucursal,Direccion
CORONEL DORREGO,SUPERMERCADO/ HIPERMERCADO,9 DE JULIO 897
CORONEL DORREGO,AGENCIA DE LOTERIA,AV FARO ENCALADAV RICARDO FUERTES A  56
CORONEL DORREGO,KIOSCO/ MAXIKIOSCO,BELGRANO		  476
