Localidad,Sucursal,Direccion
AZUL,AGENCIA DE LOTERIA,AVENIDA 25 DE MAYO 25
AZUL,AGENCIA DE LOTERIA,COLON 959
AZUL,AGENCIA DE LOTERIA,ROCA 851
