Localidad,Sucursal,Direccion
LUJAN DE CUYO,FINANCIERA,Azcuénaga  8
LUJAN DE CUYO,KIOSCO/ MAXIKIOSCO-SUCURSAL CON RETIRO DE EFECTIVO,GUIÑAZU  628
LUJAN DE CUYO,LOCUTORIO/ CIBER-SUCURSAL CON RETIRO DE EFECTIVO,SAN MARTIN  489
LUJAN DE CUYO,CENTRO DE COBRO-SUCURSAL CON RETIRO DE EFECTIVO,TABOADA  351
