Localidad,Sucursal,Direccion
VILLA DEVOTO,CENTRO DE COBRO-SUCURSAL CON RETIRO DE EFECTIVO,AV FRANCISCO BEIRO		  4325
VILLA DEVOTO,KIOSCO/ MAXIKIOSCO,AVDA LOPE DE VEGA 2676
VILLA DEVOTO,CENTRO DE COBRO-SUCURSAL CON RETIRO DE EFECTIVO,JULIAN NAVARRO 5275
VILLA DEVOTO,CENTRO DE COBRO-SUCURSAL CON RETIRO DE EFECTIVO,SEGUROLA  1701
