Localidad,Sucursal,Direccion
VICUÑA MACKENNA,KIOSCO/ MAXIKIOSCO,AVDA C S TIERNEY 241
VICUÑA MACKENNA,LOCUTORIO/ CIBER-SUCURSAL CON RETIRO DE EFECTIVO,CARLOS S.YDE 981 	  981
