Localidad,Sucursal,Direccion
ARIAS,LOCUTORIO/ CIBER,Avenida San Martin  1126
ARIAS,MINIMERCADO / ALMACEN Y AFINES,CORRIENTES 1687
ARIAS,AGENCIA DE LOTERIA,San Mateo 1049
