Localidad,Sucursal,Direccion
CANDELARIA,TELEFONIA CELULAR Y ACCESORIOS,AV. ROQUE GONZALEZ C/ LINIERS 0  0
CANDELARIA,ARTICULOS DEL HOGAR,AVDA ROQUE SAENZ PEÑA 710
