Localidad,Sucursal,Direccion
MONTE CASTRO,AGENCIA DE LOTERIA-SUCURSAL CON RETIRO DE EFECTIVO,ALLENDE  2216
MONTE CASTRO,KIOSCO/ MAXIKIOSCO,AVDA ANTONIO ALVAREZ JONTE 3802
