Localidad,Sucursal,Direccion
CIUDAD EVITA,LOCUTORIO/ CIBER-SUCURSAL CON RETIRO DE EFECTIVO,AV BEVILACQUA  1998
CIUDAD EVITA,LOCUTORIO/ CIBER-SUCURSAL CON RETIRO DE EFECTIVO,TTE GRAL PERON  (EX LAPACHO) 1598
