Localidad,Sucursal,Direccion
ROQUE PEREZ,KIOSCO/ MAXIKIOSCO,ACCESO PEDRO GUTIERREZ 1880
ROQUE PEREZ,AGENCIA DE SEGUROS,SARMIENTO 1458
