Localidad,Sucursal,Direccion
SAN FERNANDO,CENTRO DE COBRO-SUCURSAL CON RETIRO DE EFECTIVO,3 DE FEBRERO  1304
SAN FERNANDO,AGENCIA DE LOTERIA-SUCURSAL CON RETIRO DE EFECTIVO,AV PTE H YRIGOYEN 3058
SAN FERNANDO,SUPERMERCADO/ HIPERMERCADO-SUCURSAL CON RETIRO DE EFECTIVO,AV. LIBERTADOR  18213
SAN FERNANDO,AGENCIA DE LOTERIA-SUCURSAL CON RETIRO DE EFECTIVO,AVELLANEDA NICOLAS  5588
SAN FERNANDO,FINANCIERA,CONSTITUCION 321
SAN FERNANDO,CENTRO DE COBRO-SUCURSAL CON RETIRO DE EFECTIVO,RIVADAVIA 1195
