Localidad,Sucursal,Direccion
PARQUE AVELLANEDA,AGENCIA DE LOTERIA-SUCURSAL CON RETIRO DE EFECTIVO,AV. EVA PERON   4299
PARQUE AVELLANEDA,ARTICULOS DEL HOGAR,AV. EVA PERON  4818
PARQUE AVELLANEDA,CENTRO DE COBRO-SUCURSAL CON RETIRO DE EFECTIVO,JOSE ENRIQUE RODO 4307
