Localidad,Sucursal,Direccion
GENERAL VILLEGAS,POLIRUBRO/ MULTIVENTAS,ARENALES 231
GENERAL VILLEGAS,MINIMERCADO / ALMACEN Y AFINES,AV. CHASSAINF SUR 526
GENERAL VILLEGAS,POLIRUBRO/ MULTIVENTAS-SUCURSAL CON RETIRO DE EFECTIVO,DR JUAN JOSE CASTELLI 697
GENERAL VILLEGAS,POLIRUBRO/ MULTIVENTAS,MOLINA S/N - CASA 13  (B° BANCO PROVINCIA) 0
GENERAL VILLEGAS,POLIRUBRO/ MULTIVENTAS,SARMIENTO		  246
