Localidad,Sucursal,Direccion
AVIA TERAI,LIBRERIA / JUGUETERIA / COTILLON,13 ESQUINA 6 0
AVIA TERAI,FARMACIA / PERFUMERIA / LIMPIEZA,CALLE 12 E/ 9 Y 11 0
