Localidad,Sucursal,Direccion
CHOELE CHOEL,AGENCIA DE SEGUROS,ALSINA 225
CHOELE CHOEL,LOCUTORIO/ CIBER-SUCURSAL CON RETIRO DE EFECTIVO,INDEPENDENCIA  1156
CHOELE CHOEL,KIOSCO/ MAXIKIOSCO-SUCURSAL CON RETIRO DE EFECTIVO,PRES GRAL JULIO ARGENTINO ROCA 145
CHOELE CHOEL,GESTORÍA / ESTUDIO CONTABLE-SUCURSAL CON RETIRO DE EFECTIVO,PRES N AVELLANEDA 1097
CHOELE CHOEL,KIOSCO/ MAXIKIOSCO-SUCURSAL CON RETIRO DE EFECTIVO,PRES NICOLAS AVELLANEDA 899
