Localidad,Sucursal,Direccion
RIO SEGUNDO,AGENCIA DE LOTERIA-SUCURSAL CON RETIRO DE EFECTIVO,BV LEANDRO NICEFORO ALEM 1027
RIO SEGUNDO,FARMACIA / PERFUMERIA / LIMPIEZA,SAN JUAN 584
