Localidad,Sucursal,Direccion
CAMPANA,FINANCIERA-SUCURSAL CON RETIRO DE EFECTIVO,AV ING AGUSTIN ROCCA 104
CAMPANA,CENTRO DE COBRO-SUCURSAL CON RETIRO DE EFECTIVO,BV LAVALLE 516
CAMPANA,CENTRO DE COBRO-SUCURSAL CON RETIRO DE EFECTIVO,BV SARMIENTO 299
CAMPANA,TELEFONIA CELULAR Y ACCESORIOS,ESTRADA JOSE MANUEL 804
