Localidad,Sucursal,Direccion
PERITO MORENO,ARTICULOS DEL HOGAR,AVDA SAN MARTIN 1883
PERITO MORENO,KIOSCO/ MAXIKIOSCO,LAGO BUENOS AIRES  498
