Localidad,Sucursal,Direccion
PONTEVEDRA,KIOSCO/ MAXIKIOSCO,AV DE LA UNION  2098
PONTEVEDRA,MINIMERCADO / ALMACEN Y AFINES-SUCURSAL CON RETIRO DE EFECTIVO,BERLIN 3668
PONTEVEDRA,OTROS,EVA PERON 7539 L.5   211
