Localidad,Sucursal,Direccion
COLONIA SANTA ROSA,CENTRO DE COBRO,AV.ROBUSTIANO MORENO LOCAL 2 680
COLONIA SANTA ROSA,CENTRO DE COBRO,SAN MARTIN ESQ MENDOZA S/N		  0
COLONIA SANTA ROSA,FINANCIERA,San Martín y 9 de Julio 0
