Localidad,Sucursal,Direccion
TORTUGUITAS,SUPERMERCADO/ HIPERMERCADO,COLECTORA PANAMERICANA 37
TORTUGUITAS,AGENCIA DE LOTERIA,DIRECTORIO 351
TORTUGUITAS,KIOSCO/ MAXIKIOSCO,DIRECTORIO 900
TORTUGUITAS,AGENCIA DE LOTERIA,Drago Luis Maria 190
TORTUGUITAS,GESTORÍA / ESTUDIO CONTABLE,LUIS MARIA DRAGO 1112
TORTUGUITAS,SUPERMERCADO/ HIPERMERCADO,MISIONES 264
TORTUGUITAS,AGENCIA DE LOTERIA,MISIONES 495
TORTUGUITAS,AGENCIA DE LOTERIA,PUERTO RICO  1711
