Localidad,Sucursal,Direccion
HUMAHUACA,AGENCIA DE SEGUROS,AV CORONEL ESQ RIO NEGRO 0
HUMAHUACA,TELEFONIA CELULAR Y ACCESORIOS,CORDOBA  399
HUMAHUACA,LOCUTORIO/ CIBER,CORRIENTES 720
