Localidad,Sucursal,Direccion
SARANDI,LIBRERIA / JUGUETERIA / COTILLON-SUCURSAL CON RETIRO DE EFECTIVO,ELIZALDE  7
SARANDI,KIOSCO/ MAXIKIOSCO,GENERAL BELGRANO 2890
SARANDI,KIOSCO/ MAXIKIOSCO,GRAL MARIANO ACHA 293
SARANDI,AGENCIA DE LOTERIA,LARRALDE  2698
