Localidad,Sucursal,Direccion
MARTINEZ,LOCUTORIO/ CIBER-SUCURSAL CON RETIRO DE EFECTIVO,AVDA. H. YRYGOYEN   2575
MARTINEZ,CENTRO DE COBRO-SUCURSAL CON RETIRO DE EFECTIVO,HIPOLITO YRIGOYEN 1046
