Localidad,Sucursal,Direccion
JUNIN,AGENCIA DE LOTERIA-SUCURSAL CON RETIRO DE EFECTIVO,AV LIBERTAD		  628
JUNIN,SUPERMERCADO/ HIPERMERCADO,H. YRIGOYEN N°  999
JUNIN,CENTRO DE COBRO-SUCURSAL CON RETIRO DE EFECTIVO,HIPOLITO YRIGOYEN 40
