Localidad,Sucursal,Direccion
VILLA ALLENDE,GESTORÍA / ESTUDIO CONTABLE-SUCURSAL CON RETIRO DE EFECTIVO,ALSINA 639
VILLA ALLENDE,KIOSCO/ MAXIKIOSCO,Av. Bodereau  1951
VILLA ALLENDE,LIBRERIA / JUGUETERIA / COTILLON-SUCURSAL CON RETIRO DE EFECTIVO,AVENIDA GOYCOCHEA		  965
VILLA ALLENDE,CENTRO DE COBRO-SUCURSAL CON RETIRO DE EFECTIVO,DERQUI 105
VILLA ALLENDE,CENTRO DE COBRO-SUCURSAL CON RETIRO DE EFECTIVO,RIO DE JANEIRO LOC 113  1725
